wavenumber,t1-1
3.059513E+03,2.469615e-002
3.059995E+03,2.467921e-002
3.060477E+03,2.466708e-002
3.060959E+03,2.466452e-002
3.061442E+03,2.467448e-002
3.061924E+03,2.470040e-002
3.062406E+03,2.474624e-002
3.062888E+03,2.481714e-002
3.063370E+03,2.491538e-002
3.063852E+03,2.503751e-002
3.064334E+03,2.517260e-002
3.064816E+03,2.530457e-002
3.065299E+03,2.541687e-002
3.065781E+03,2.549729e-002
3.066263E+03,2.554329e-002
3.066745E+03,2.556117e-002
3.067227E+03,2.556360e-002
3.067709E+03,2.556332e-002
3.068191E+03,2.556933e-002
3.068673E+03,2.558451e-002
3.069156E+03,2.560686e-002
3.069638E+03,2.563241e-002
3.070120E+03,2.565853e-002
3.070602E+03,2.568570e-002
3.071084E+03,2.571597e-002
3.071566E+03,2.574982e-002
3.072048E+03,2.578541e-002
3.072530E+03,2.581628e-002
3.073012E+03,2.583435e-002
3.073495E+03,2.583274e-002
3.073977E+03,2.580953e-002
3.074459E+03,2.576793e-002
3.074941E+03,2.571759e-002
3.075423E+03,2.567097e-002
3.075905E+03,2.563990e-002
3.076387E+03,2.563473e-002
3.076869E+03,2.566229e-002
3.077352E+03,2.572536e-002
3.077833E+03,2.582345e-002
3.078316E+03,2.595217e-002
3.078798E+03,2.610331e-002
3.079280E+03,2.626396e-002
3.079762E+03,2.641947e-002
3.080244E+03,2.655382e-002
3.080726E+03,2.665345e-002
3.081208E+03,2.671074e-002
3.081690E+03,2.672388e-002
3.082173E+03,2.669833e-002
3.082655E+03,2.664355e-002
3.083137E+03,2.657309e-002
3.083619E+03,2.650124e-002
3.084101E+03,2.644236e-002
3.084583E+03,2.641031e-002
3.085065E+03,2.641503e-002
3.085547E+03,2.646190e-002
3.086030E+03,2.654784e-002
3.086512E+03,2.666233e-002
3.086994E+03,2.678713e-002
3.087476E+03,2.690222e-002
3.087958E+03,2.699282e-002
3.088440E+03,2.705273e-002
3.088922E+03,2.708746e-002
3.089404E+03,2.711060e-002
3.089886E+03,2.713871e-002
3.090369E+03,2.718301e-002
3.090851E+03,2.724513e-002
3.091333E+03,2.731609e-002
3.091815E+03,2.738260e-002
3.092297E+03,2.743120e-002
3.092779E+03,2.745584e-002
3.093261E+03,2.745969e-002
3.093743E+03,2.745312e-002
3.094226E+03,2.744892e-002
3.094708E+03,2.745612e-002
3.095190E+03,2.747853e-002
3.095672E+03,2.751447e-002
3.096154E+03,2.756036e-002
3.096636E+03,2.761445e-002
3.097118E+03,2.767727e-002
3.097600E+03,2.775140e-002
3.098083E+03,2.783731e-002
3.098565E+03,2.793140e-002
3.099047E+03,2.802533e-002
3.099529E+03,2.810846e-002
3.100011E+03,2.817298e-002
3.100493E+03,2.821665e-002
3.100975E+03,2.824391e-002
3.101457E+03,2.826308e-002
3.101939E+03,2.828334e-002
3.102422E+03,2.831000e-002
3.102904E+03,2.834445e-002
3.103386E+03,2.838576e-002
3.103868E+03,2.843401e-002
3.104350E+03,2.849239e-002
3.104832E+03,2.856669e-002
3.105314E+03,2.866144e-002
3.105796E+03,2.877471e-002
3.106279E+03,2.889634e-002
3.106760E+03,2.900975e-002
3.107243E+03,2.909672e-002
3.107725E+03,2.914587e-002
3.108207E+03,2.915898e-002
3.108689E+03,2.915132e-002
3.109171E+03,2.914619e-002
3.109653E+03,2.916592e-002
3.110135E+03,2.922390e-002
3.110617E+03,2.931822e-002
3.111100E+03,2.943404e-002
3.111582E+03,2.954894e-002
3.112064E+03,2.964357e-002
3.112546E+03,2.970665e-002
3.113028E+03,2.973919e-002
3.113510E+03,2.975026e-002
3.113992E+03,2.975342e-002
3.114474E+03,2.976030e-002
3.114957E+03,2.977638e-002
3.115439E+03,2.980193e-002
3.115921E+03,2.983426e-002
3.116403E+03,2.987081e-002
3.116885E+03,2.991128e-002
3.117367E+03,2.995906e-002
3.117849E+03,3.002080e-002
3.118331E+03,3.010495e-002
3.118813E+03,3.021911e-002
3.119296E+03,3.036804e-002
3.119778E+03,3.054930e-002
3.120260E+03,3.075272e-002
3.120742E+03,3.095691e-002
3.121224E+03,3.113493e-002
3.121706E+03,3.125986e-002
3.122188E+03,3.131299e-002
3.122670E+03,3.129287e-002
3.123153E+03,3.121802e-002
3.123635E+03,3.112461e-002
3.124117E+03,3.105175e-002
3.124599E+03,3.103228e-002
3.125081E+03,3.107898e-002
3.125563E+03,3.118135e-002
3.126045E+03,3.131014e-002
3.126527E+03,3.143102e-002
3.127010E+03,3.151862e-002
3.127492E+03,3.156497e-002
3.127974E+03,3.158040e-002
3.128456E+03,3.158582e-002
3.128938E+03,3.160210e-002
3.129420E+03,3.163863e-002
3.129902E+03,3.169123e-002
3.130384E+03,3.174652e-002
3.130866E+03,3.179172e-002
3.131349E+03,3.182206e-002
3.131831E+03,3.184453e-002
3.132313E+03,3.187205e-002
3.132795E+03,3.191620e-002
3.133277E+03,3.197875e-002
3.133759E+03,3.204898e-002
3.134241E+03,3.210777e-002
3.134723E+03,3.213799e-002
3.135206E+03,3.213389e-002
3.135688E+03,3.210428e-002
3.136170E+03,3.206960e-002
3.136652E+03,3.205376e-002
3.137134E+03,3.207438e-002
3.137616E+03,3.213517e-002
3.138098E+03,3.222838e-002
3.138580E+03,3.233970e-002
3.139063E+03,3.245779e-002
3.139544E+03,3.257796e-002
3.140027E+03,3.270280e-002
3.140509E+03,3.283679e-002
3.140991E+03,3.297944e-002
3.141473E+03,3.312188e-002
3.141955E+03,3.324849e-002
3.142437E+03,3.334258e-002
3.142919E+03,3.339578e-002
3.143401E+03,3.341185e-002
3.143884E+03,3.340670e-002
3.144366E+03,3.340086e-002
3.144848E+03,3.341303e-002
3.145330E+03,3.345139e-002
3.145812E+03,3.351284e-002
3.146294E+03,3.358576e-002
3.146776E+03,3.365736e-002
3.147258E+03,3.371966e-002
3.147740E+03,3.377130e-002
3.148223E+03,3.381661e-002
3.148705E+03,3.386085e-002
3.149187E+03,3.390716e-002
3.149669E+03,3.395413e-002
3.150151E+03,3.399853e-002
3.150633E+03,3.403877e-002
3.151115E+03,3.407701e-002
3.151597E+03,3.412034e-002
3.152080E+03,3.417783e-002
3.152562E+03,3.425606e-002
3.153044E+03,3.435714e-002
3.153526E+03,3.447755e-002
3.154008E+03,3.460968e-002
3.154490E+03,3.474480e-002
3.154972E+03,3.487623e-002
3.155454E+03,3.499926e-002
3.155937E+03,3.511064e-002
3.156419E+03,3.520836e-002
3.156901E+03,3.529127e-002
3.157383E+03,3.536128e-002
3.157865E+03,3.542415e-002
3.158347E+03,3.549049e-002
3.158829E+03,3.557240e-002
3.159311E+03,3.567742e-002
3.159793E+03,3.580384e-002
3.160276E+03,3.593779e-002
3.160758E+03,3.605543e-002
3.161240E+03,3.612996e-002
3.161722E+03,3.614353e-002
3.162204E+03,3.609417e-002
3.162686E+03,3.599963e-002
3.163168E+03,3.589007e-002
3.163650E+03,3.580132e-002
3.164133E+03,3.576034e-002
3.164615E+03,3.577664e-002
3.165097E+03,3.584152e-002
3.165579E+03,3.593383e-002
3.166061E+03,3.603019e-002
3.166543E+03,3.611358e-002
3.167025E+03,3.618081e-002
3.167507E+03,3.624091e-002
3.167990E+03,3.630986e-002
3.168471E+03,3.640194e-002
3.168954E+03,3.652443e-002
3.169436E+03,3.667320e-002
3.169918E+03,3.683651e-002
3.170400E+03,3.699834e-002
3.170882E+03,3.714449e-002
3.171364E+03,3.726809e-002
3.171846E+03,3.737045e-002
3.172328E+03,3.745969e-002
3.172811E+03,3.754773e-002
3.173293E+03,3.764618e-002
3.173775E+03,3.776164e-002
3.174257E+03,3.789323e-002
3.174739E+03,3.803187e-002
3.175221E+03,3.816408e-002
3.175703E+03,3.827414e-002
3.176185E+03,3.835141e-002
3.176667E+03,3.839354e-002
3.177150E+03,3.840878e-002
3.177632E+03,3.841233e-002
3.178114E+03,3.842098e-002
3.178596E+03,3.844780e-002
3.179078E+03,3.849649e-002
3.179560E+03,3.856120e-002
3.180042E+03,3.863000e-002
3.180524E+03,3.869172e-002
3.181007E+03,3.874059e-002
3.181489E+03,3.877961e-002
3.181971E+03,3.881783e-002
3.182453E+03,3.886649e-002
3.182935E+03,3.893212e-002
3.183417E+03,3.901421e-002
3.183899E+03,3.910484e-002
3.184381E+03,3.919361e-002
3.184864E+03,3.927306e-002
3.185346E+03,3.934216e-002
3.185828E+03,3.940634e-002
3.186310E+03,3.947430e-002
3.186792E+03,3.955309e-002
3.187274E+03,3.964460e-002
3.187756E+03,3.974552e-002
3.188238E+03,3.984971e-002
3.188720E+03,3.995261e-002
3.189203E+03,4.005412e-002
3.189685E+03,4.015754e-002
3.190167E+03,4.026666e-002
3.190649E+03,4.038158e-002
3.191131E+03,4.049644e-002
3.191613E+03,4.060131e-002
3.192095E+03,4.068594e-002
3.192577E+03,4.074657e-002
3.193060E+03,4.078882e-002
3.193542E+03,4.082711e-002
3.194024E+03,4.087771e-002
3.194506E+03,4.095285e-002
3.194988E+03,4.105329e-002
3.195470E+03,4.116911e-002
3.195952E+03,4.128264e-002
3.196434E+03,4.137732e-002
3.196917E+03,4.144591e-002
3.197398E+03,4.149279e-002
3.197881E+03,4.153155e-002
3.198363E+03,4.157775e-002
3.198845E+03,4.164178e-002
3.199327E+03,4.172315e-002
3.199809E+03,4.181161e-002
3.200291E+03,4.189264e-002
3.200773E+03,4.195585e-002
3.201255E+03,4.200019e-002
3.201738E+03,4.203523e-002
3.202220E+03,4.207604e-002
3.202702E+03,4.213862e-002
3.203184E+03,4.223103e-002
3.203666E+03,4.235134e-002
3.204148E+03,4.248977e-002
3.204630E+03,4.263376e-002
3.205112E+03,4.277289e-002
3.205594E+03,4.290209e-002
3.206077E+03,4.302006e-002
3.206559E+03,4.312598e-002
3.207041E+03,4.321470e-002
3.207523E+03,4.327656e-002
3.208005E+03,4.329889e-002
3.208487E+03,4.327257e-002
3.208969E+03,4.319907e-002
3.209451E+03,4.309327e-002
3.209934E+03,4.298311e-002
3.210416E+03,4.290081e-002
3.210898E+03,4.287682e-002
3.211380E+03,4.292773e-002
3.211862E+03,4.305273e-002
3.212344E+03,4.323336e-002
3.212826E+03,4.344139e-002
3.213308E+03,4.364640e-002
3.213791E+03,4.382482e-002
3.214273E+03,4.396606e-002
3.214755E+03,4.407236e-002
3.215237E+03,4.415551e-002
3.215719E+03,4.422976e-002
3.216201E+03,4.430842e-002
3.216683E+03,4.439888e-002
3.217165E+03,4.450099e-002
3.217647E+03,4.460996e-002
3.218130E+03,4.471789e-002
3.218612E+03,4.481651e-002
3.219094E+03,4.489925e-002
3.219576E+03,4.496355e-002
3.220058E+03,4.501148e-002
3.220540E+03,4.504948e-002
3.221022E+03,4.508690e-002
3.221504E+03,4.513483e-002
3.221987E+03,4.520230e-002
3.222469E+03,4.529268e-002
3.222951E+03,4.540303e-002
3.223433E+03,4.552389e-002
3.223915E+03,4.564338e-002
3.224397E+03,4.575197e-002
3.224879E+03,4.584674e-002
3.225361E+03,4.593328e-002
3.225844E+03,4.602261e-002
3.226325E+03,4.612448e-002
3.226808E+03,4.624122e-002
3.227290E+03,4.636290e-002
3.227772E+03,4.647002e-002
3.228254E+03,4.654012e-002
3.228736E+03,4.656022e-002
3.229218E+03,4.653510e-002
3.229700E+03,4.649192e-002
3.230182E+03,4.647090e-002
3.230665E+03,4.651272e-002
3.231147E+03,4.664289e-002
3.231629E+03,4.685816e-002
3.232111E+03,4.712521e-002
3.232593E+03,4.738986e-002
3.233075E+03,4.759956e-002
3.233557E+03,4.771692e-002
3.234039E+03,4.773653e-002
3.234521E+03,4.768338e-002
3.235004E+03,4.760325e-002
3.235486E+03,4.754288e-002
3.235968E+03,4.753190e-002
3.236450E+03,4.757549e-002
3.236932E+03,4.765531e-002
3.237414E+03,4.774167e-002
3.237896E+03,4.780743e-002
3.238378E+03,4.784150e-002
3.238861E+03,4.785219e-002
3.239343E+03,4.786247e-002
3.239825E+03,4.789725e-002
3.240307E+03,4.797491e-002
3.240789E+03,4.809893e-002
3.241271E+03,4.825857e-002
3.241753E+03,4.843341e-002
3.242235E+03,4.860273e-002
3.242718E+03,4.875151e-002
3.243200E+03,4.887252e-002
3.243682E+03,4.896557e-002
3.244164E+03,4.903311e-002
3.244646E+03,4.907707e-002
3.245128E+03,4.909803e-002
3.245610E+03,4.909603e-002
3.246092E+03,4.907403e-002
3.246574E+03,4.904012e-002
3.247057E+03,4.900900e-002
3.247539E+03,4.899932e-002
3.248021E+03,4.902869e-002
3.248503E+03,4.911039e-002
3.248985E+03,4.924705e-002
3.249467E+03,4.943031e-002
3.249949E+03,4.964047e-002
3.250431E+03,4.985233e-002
3.250914E+03,5.003998e-002
3.251396E+03,5.018407e-002
3.251878E+03,5.027707e-002
3.252360E+03,5.032565e-002
3.252842E+03,5.034779e-002
3.253324E+03,5.036576e-002
3.253806E+03,5.040044e-002
3.254288E+03,5.046337e-002
3.254771E+03,5.055315e-002
3.255252E+03,5.065761e-002
3.255735E+03,5.076035e-002
3.256217E+03,5.084684e-002
3.256699E+03,5.091031e-002
3.257181E+03,5.095309e-002
3.257663E+03,5.098319e-002
3.258145E+03,5.100976e-002
3.258627E+03,5.103737e-002
3.259109E+03,5.106502e-002
3.259592E+03,5.108832e-002
3.260074E+03,5.110472e-002
3.260556E+03,5.111724e-002
3.261038E+03,5.113573e-002
3.261520E+03,5.117301e-002
3.262002E+03,5.123977e-002
3.262484E+03,5.133847e-002
3.262966E+03,5.146114e-002
3.263448E+03,5.159109e-002
3.263931E+03,5.171110e-002
3.264413E+03,5.180868e-002
3.264895E+03,5.188074e-002
3.265377E+03,5.193290e-002
3.265859E+03,5.197689e-002
3.266341E+03,5.202391e-002
3.266823E+03,5.208114e-002
3.267305E+03,5.215250e-002
3.267788E+03,5.223997e-002
3.268270E+03,5.234659e-002
3.268752E+03,5.247661e-002
3.269234E+03,5.263234e-002
3.269716E+03,5.280910e-002
3.270198E+03,5.299062e-002
3.270680E+03,5.315183e-002
3.271162E+03,5.326255e-002
3.271645E+03,5.329940e-002
3.272127E+03,5.325633e-002
3.272609E+03,5.314966e-002
3.273091E+03,5.301461e-002
3.273573E+03,5.289438e-002
3.274055E+03,5.282919e-002
3.274537E+03,5.284147e-002
3.275019E+03,5.293091e-002
3.275501E+03,5.307650e-002
3.275984E+03,5.324565e-002
3.276466E+03,5.340408e-002
3.276948E+03,5.352419e-002
3.277430E+03,5.359173e-002
3.277912E+03,5.360508e-002
3.278394E+03,5.357426e-002
3.278876E+03,5.351572e-002
3.279358E+03,5.345156e-002
3.279841E+03,5.340498e-002
3.280323E+03,5.339539e-002
3.280805E+03,5.343676e-002
3.281287E+03,5.353255e-002
3.281769E+03,5.367462e-002
3.282251E+03,5.384491e-002
3.282733E+03,5.402191e-002
3.283215E+03,5.418554e-002
3.283698E+03,5.432302e-002
3.284179E+03,5.443035e-002
3.284662E+03,5.450957e-002
3.285144E+03,5.456310e-002
3.285626E+03,5.459068e-002
3.286108E+03,5.458760e-002
3.286590E+03,5.454946e-002
3.287072E+03,5.447719e-002
3.287554E+03,5.438202e-002
3.288036E+03,5.428378e-002
3.288519E+03,5.420622e-002
3.289001E+03,5.416782e-002
3.289483E+03,5.417345e-002
3.289965E+03,5.421279e-002
3.290447E+03,5.426445e-002
3.290929E+03,5.430827e-002
3.291411E+03,5.433312e-002
3.291893E+03,5.434367e-002
3.292375E+03,5.435719e-002
3.292858E+03,5.439539e-002
3.293340E+03,5.447178e-002
3.293822E+03,5.458410e-002
3.294304E+03,5.471359e-002
3.294786E+03,5.483376e-002
3.295268E+03,5.492095e-002
3.295750E+03,5.496408e-002
3.296232E+03,5.496953e-002
3.296715E+03,5.495610e-002
3.297197E+03,5.494599e-002
3.297679E+03,5.495261e-002
3.298161E+03,5.497626e-002
3.298643E+03,5.500383e-002
3.299125E+03,5.501703e-002
3.299607E+03,5.500041e-002
3.300089E+03,5.494896e-002
3.300572E+03,5.487132e-002
3.301054E+03,5.478636e-002
3.301536E+03,5.471408e-002
3.302018E+03,5.467090e-002
3.302500E+03,5.466312e-002
3.302982E+03,5.468665e-002
3.303464E+03,5.472908e-002
3.303946E+03,5.477467e-002
3.304428E+03,5.480982e-002
3.304911E+03,5.482624e-002
3.305393E+03,5.482369e-002
3.305875E+03,5.481008e-002
3.306357E+03,5.480004e-002
3.306839E+03,5.481094e-002
3.307321E+03,5.485771e-002
3.307803E+03,5.494885e-002
3.308285E+03,5.508221e-002
3.308768E+03,5.524466e-002
3.309250E+03,5.541443e-002
3.309732E+03,5.556967e-002
3.310214E+03,5.569116e-002
3.310696E+03,5.576963e-002
3.311178E+03,5.580644e-002
3.311660E+03,5.581123e-002
3.312142E+03,5.579684e-002
3.312625E+03,5.577528e-002
3.313106E+03,5.575494e-002
3.313589E+03,5.574006e-002
3.314071E+03,5.573249e-002
3.314553E+03,5.573339e-002
3.315035E+03,5.574435e-002
3.315517E+03,5.576598e-002
3.315999E+03,5.579774e-002
3.316481E+03,5.583715e-002
3.316963E+03,5.588169e-002
3.317446E+03,5.592940e-002
3.317928E+03,5.598078e-002
3.318410E+03,5.603705e-002
3.318892E+03,5.609684e-002
3.319374E+03,5.615291e-002
3.319856E+03,5.618994e-002
3.320338E+03,5.618896e-002
3.320820E+03,5.613330e-002
3.321302E+03,5.601858e-002
3.321785E+03,5.585855e-002
3.322267E+03,5.568691e-002
3.322749E+03,5.554850e-002
3.323231E+03,5.548359e-002
3.323713E+03,5.551725e-002
3.324195E+03,5.564762e-002
3.324677E+03,5.584793e-002
3.325159E+03,5.607313e-002
3.325642E+03,5.627751e-002
3.326124E+03,5.642875e-002
3.326606E+03,5.651509e-002
3.327088E+03,5.654600e-002
3.327570E+03,5.654581e-002
3.328052E+03,5.654234e-002
3.328534E+03,5.655570e-002
3.329016E+03,5.659503e-002
3.329499E+03,5.665648e-002
3.329981E+03,5.672765e-002
3.330463E+03,5.679124e-002
3.330945E+03,5.683044e-002
3.331427E+03,5.683225e-002
3.331909E+03,5.678992e-002
3.332391E+03,5.670526e-002
3.332873E+03,5.658926e-002
3.333355E+03,5.646188e-002
3.333838E+03,5.634689e-002
3.334320E+03,5.626696e-002
3.334802E+03,5.623640e-002
3.335284E+03,5.625692e-002
3.335766E+03,5.631637e-002
3.336248E+03,5.639348e-002
3.336730E+03,5.646645e-002
3.337212E+03,5.651615e-002
3.337695E+03,5.653279e-002
3.338177E+03,5.651487e-002
3.338659E+03,5.646551e-002
3.339141E+03,5.638899e-002
3.339623E+03,5.629027e-002
3.340105E+03,5.617535e-002
3.340587E+03,5.605387e-002
3.341069E+03,5.594029e-002
3.341552E+03,5.585166e-002
3.342033E+03,5.580038e-002
3.342516E+03,5.578900e-002
3.342998E+03,5.580558e-002
3.343480E+03,5.582792e-002
3.343962E+03,5.582943e-002
3.344444E+03,5.579224e-002
3.344926E+03,5.571460e-002
3.345408E+03,5.561316e-002
3.345890E+03,5.551416e-002
3.346373E+03,5.544436e-002
3.346855E+03,5.541854e-002
3.347337E+03,5.543454e-002
3.347819E+03,5.547508e-002
3.348301E+03,5.551669e-002
3.348783E+03,5.554150e-002
3.349265E+03,5.554162e-002
3.349747E+03,5.551981e-002
3.350229E+03,5.548416e-002
3.350712E+03,5.544105e-002
3.351194E+03,5.539080e-002
3.351676E+03,5.532971e-002
3.352158E+03,5.525418e-002
3.352640E+03,5.516648e-002
3.353122E+03,5.507690e-002
3.353604E+03,5.499931e-002
3.354086E+03,5.494317e-002
3.354569E+03,5.490933e-002
3.355051E+03,5.488813e-002
3.355533E+03,5.486568e-002
3.356015E+03,5.483267e-002
3.356497E+03,5.479177e-002
3.356979E+03,5.475697e-002
3.357461E+03,5.474761e-002
3.357943E+03,5.477516e-002
3.358426E+03,5.483312e-002
3.358908E+03,5.489564e-002
3.359390E+03,5.492839e-002
3.359872E+03,5.490128e-002
3.360354E+03,5.480602e-002
3.360836E+03,5.465993e-002
3.361318E+03,5.450183e-002
3.361800E+03,5.437353e-002
3.362282E+03,5.430098e-002
3.362765E+03,5.428401e-002
3.363247E+03,5.429756e-002
3.363729E+03,5.430628e-002
3.364211E+03,5.428089e-002
3.364693E+03,5.421474e-002
3.365175E+03,5.412522e-002
3.365657E+03,5.404446e-002
3.366139E+03,5.399891e-002
3.366622E+03,5.399666e-002
3.367104E+03,5.402119e-002
3.367586E+03,5.404048e-002
3.368068E+03,5.402063e-002
3.368550E+03,5.394409e-002
3.369032E+03,5.381843e-002
3.369514E+03,5.367312e-002
3.369996E+03,5.354499e-002
3.370479E+03,5.346243e-002
3.370961E+03,5.343425e-002
3.371443E+03,5.344781e-002
3.371925E+03,5.347577e-002
3.372407E+03,5.348791e-002
3.372889E+03,5.346460e-002
3.373371E+03,5.339887e-002
3.373853E+03,5.329663e-002
3.374335E+03,5.316970e-002
3.374818E+03,5.303225e-002
3.375300E+03,5.289622e-002
3.375782E+03,5.277221e-002
3.376264E+03,5.267161e-002
3.376746E+03,5.260421e-002
3.377228E+03,5.257642e-002
3.377710E+03,5.258633e-002
3.378192E+03,5.262089e-002
3.378675E+03,5.265795e-002
3.379156E+03,5.267247e-002
3.379639E+03,5.264759e-002
3.380121E+03,5.258012e-002
3.380603E+03,5.248331e-002
3.381085E+03,5.237938e-002
3.381567E+03,5.229255e-002
3.382049E+03,5.223698e-002
3.382531E+03,5.221120e-002
3.383013E+03,5.220069e-002
3.383496E+03,5.218552e-002
3.383978E+03,5.214973e-002
3.384460E+03,5.208727e-002
3.384942E+03,5.200446e-002
3.385424E+03,5.191535e-002
3.385906E+03,5.183642e-002
3.386388E+03,5.177975e-002
3.386870E+03,5.175261e-002
3.387353E+03,5.175720e-002
3.387835E+03,5.179330e-002
3.388317E+03,5.185844e-002
3.388799E+03,5.194724e-002
3.389281E+03,5.204909e-002
3.389763E+03,5.214543e-002
3.390245E+03,5.221426e-002
3.390727E+03,5.223496e-002
3.391209E+03,5.219427e-002
3.391692E+03,5.209351e-002
3.392174E+03,5.194761e-002
3.392656E+03,5.178094e-002
3.393138E+03,5.161691e-002
3.393620E+03,5.147241e-002
3.394102E+03,5.135257e-002
3.394584E+03,5.125301e-002
3.395066E+03,5.116354e-002
3.395549E+03,5.107665e-002
3.396031E+03,5.098863e-002
3.396513E+03,5.090107e-002
3.396995E+03,5.081626e-002
3.397477E+03,5.073380e-002
3.397959E+03,5.064872e-002
3.398441E+03,5.055471e-002
3.398923E+03,5.044804e-002
3.399406E+03,5.033209e-002
3.399888E+03,5.021852e-002
3.400370E+03,5.012431e-002
3.400852E+03,5.006467e-002
3.401334E+03,5.004652e-002
3.401816E+03,5.006433e-002
3.402298E+03,5.010207e-002
3.402780E+03,5.013848e-002
3.403262E+03,5.015313e-002
3.403745E+03,5.013383e-002
3.404227E+03,5.007705e-002
3.404709E+03,4.998741e-002
3.405191E+03,4.987263e-002
3.405673E+03,4.974301e-002
3.406155E+03,4.960857e-002
3.406637E+03,4.947955e-002
3.407119E+03,4.936757e-002
3.407602E+03,4.928379e-002
3.408083E+03,4.923458e-002
3.408566E+03,4.921784e-002
3.409048E+03,4.922048e-002
3.409530E+03,4.921936e-002
3.410012E+03,4.918667e-002
3.410494E+03,4.910259e-002
3.410976E+03,4.896116e-002
3.411458E+03,4.877712e-002
3.411940E+03,4.858091e-002
3.412423E+03,4.841308e-002
3.412905E+03,4.830919e-002
3.413387E+03,4.828789e-002
3.413869E+03,4.834648e-002
3.414351E+03,4.846090e-002
3.414833E+03,4.859491e-002
3.415315E+03,4.870662e-002
3.415797E+03,4.876252e-002
3.416280E+03,4.874161e-002
3.416762E+03,4.863757e-002
3.417244E+03,4.845875e-002
3.417726E+03,4.822469e-002
3.418208E+03,4.796326e-002
3.418690E+03,4.770331e-002
3.419172E+03,4.747398e-002
3.419654E+03,4.729797e-002
3.420136E+03,4.718755e-002
3.420619E+03,4.714160e-002
3.421101E+03,4.714633e-002
3.421583E+03,4.717865e-002
3.422065E+03,4.721116e-002
3.422547E+03,4.722124e-002
3.423029E+03,4.719619e-002
3.423511E+03,4.713440e-002
3.423993E+03,4.704337e-002
3.424476E+03,4.693494e-002
3.424958E+03,4.681959e-002
3.425440E+03,4.670166e-002
3.425922E+03,4.658069e-002
3.426404E+03,4.645386e-002
3.426886E+03,4.632032e-002
3.427368E+03,4.618333e-002
3.427850E+03,4.604895e-002
3.428333E+03,4.592356e-002
3.428815E+03,4.580823e-002
3.429297E+03,4.569789e-002
3.429779E+03,4.558283e-002
3.430261E+03,4.545453e-002
3.430743E+03,4.531210e-002
3.431225E+03,4.516685e-002
3.431707E+03,4.503970e-002
3.432189E+03,4.495231e-002
3.432672E+03,4.491869e-002
3.433154E+03,4.493522e-002
3.433636E+03,4.497932e-002
3.434118E+03,4.501530e-002
3.434600E+03,4.500931e-002
3.435082E+03,4.494099e-002
3.435564E+03,4.481258e-002
3.436046E+03,4.464704e-002
3.436529E+03,4.447768e-002
3.437010E+03,4.433407e-002
3.437493E+03,4.422799e-002
3.437975E+03,4.414957e-002
3.438457E+03,4.407486e-002
3.438939E+03,4.397886e-002
3.439421E+03,4.384714e-002
3.439903E+03,4.368564e-002
3.440385E+03,4.351635e-002
3.440867E+03,4.336790e-002
3.441350E+03,4.325862e-002
3.441832E+03,4.319076e-002
3.442314E+03,4.314886e-002
3.442796E+03,4.311186e-002
3.443278E+03,4.306426e-002
3.443760E+03,4.300649e-002
3.444242E+03,4.295462e-002
3.444724E+03,4.293124e-002
3.445207E+03,4.294913e-002
3.445689E+03,4.300005e-002
3.446171E+03,4.305251e-002
3.446653E+03,4.306528e-002
3.447135E+03,4.300682e-002
3.447617E+03,4.287049e-002
3.448099E+03,4.268113e-002
3.448581E+03,4.248816e-002
3.449063E+03,4.234590e-002
3.449546E+03,4.228706e-002
3.450028E+03,4.231145e-002
3.450510E+03,4.238144e-002
3.450992E+03,4.244113e-002
3.451474E+03,4.243514e-002
3.451956E+03,4.233432e-002
3.452438E+03,4.214562e-002
3.452920E+03,4.190750e-002
3.453403E+03,4.167048e-002
3.453885E+03,4.147668e-002
3.454367E+03,4.134623e-002
3.454849E+03,4.127160e-002
3.455331E+03,4.122824e-002
3.455813E+03,4.118791e-002
3.456295E+03,4.113425e-002
3.456777E+03,4.106618e-002
3.457260E+03,4.099313e-002
3.457742E+03,4.092402e-002
3.458224E+03,4.085762e-002
3.458706E+03,4.077867e-002
3.459188E+03,4.066469e-002
3.459670E+03,4.049425e-002
3.460152E+03,4.026204e-002
3.460634E+03,3.998149e-002
3.461116E+03,3.968340e-002
3.461599E+03,3.940235e-002
3.462081E+03,3.916641e-002
3.462563E+03,3.898641e-002
3.463045E+03,3.885609e-002
3.463527E+03,3.875627e-002
3.464009E+03,3.866611e-002
3.464491E+03,3.857369e-002
3.464973E+03,3.847792e-002
3.465456E+03,3.838822e-002
3.465938E+03,3.831699e-002
3.466420E+03,3.827291e-002
3.466902E+03,3.825504e-002
3.467384E+03,3.825312e-002
3.467866E+03,3.825131e-002
3.468348E+03,3.823499e-002
3.468830E+03,3.819454e-002
3.469313E+03,3.812732e-002
3.469794E+03,3.803672e-002
3.470277E+03,3.792830e-002
3.470759E+03,3.780596e-002
3.471241E+03,3.767053e-002
3.471723E+03,3.752081e-002
3.472205E+03,3.735615e-002
3.472687E+03,3.717990e-002
3.473169E+03,3.700188e-002
3.473651E+03,3.683558e-002
3.474134E+03,3.669659e-002
3.474616E+03,3.659609e-002
3.475098E+03,3.653802e-002
3.475580E+03,3.651470e-002
3.476062E+03,3.650998e-002
3.476544E+03,3.650313e-002
3.477026E+03,3.647279e-002
3.477508E+03,3.640266e-002
3.477990E+03,3.628565e-002
3.478473E+03,3.612308e-002
3.478955E+03,3.592339e-002
3.479437E+03,3.569904e-002
3.479919E+03,3.546482e-002
3.480401E+03,3.523380e-002
